Connecting to host 10.0.0.2, port 2222
[  7] local 10.0.0.4 port 33850 connected to 10.0.0.2 port 2222
[  7] 201.00-202.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 202.00-203.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 203.00-204.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 204.00-205.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 205.00-206.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 206.00-207.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 207.00-208.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 208.00-209.00 sec   509 KBytes  4.17 Mbits/sec    0   67.9 KBytes       
[  7] 209.00-210.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 210.00-211.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 211.00-212.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 212.00-213.00 sec   509 KBytes  4.16 Mbits/sec    0   67.9 KBytes       
[  7] 213.00-214.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 214.00-215.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 215.00-216.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 216.00-217.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 217.00-218.01 sec   255 KBytes  2.07 Mbits/sec    0   67.9 KBytes       
[  7] 218.01-219.00 sec   255 KBytes  2.10 Mbits/sec    0   67.9 KBytes       
[  7] 219.00-220.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 220.00-221.01 sec   255 KBytes  2.07 Mbits/sec    0   67.9 KBytes       
[  7] 221.01-222.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 222.00-223.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 223.00-224.01 sec   255 KBytes  2.07 Mbits/sec    0   67.9 KBytes       
[  7] 224.01-225.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 225.00-226.02 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 226.02-227.00 sec   255 KBytes  2.12 Mbits/sec    0   67.9 KBytes       
[  7] 227.00-228.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 228.00-229.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 229.00-230.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 230.00-231.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 231.00-232.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 232.00-233.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 233.00-234.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 234.00-235.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 235.00-236.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 236.00-237.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 237.00-238.01 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 238.01-239.00 sec   255 KBytes  2.10 Mbits/sec    0   67.9 KBytes       
[  7] 239.00-240.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 240.00-241.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 241.00-242.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 242.00-243.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 243.00-244.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 244.00-245.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 245.00-246.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 246.00-247.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 247.00-248.01 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 248.01-249.00 sec   255 KBytes  2.11 Mbits/sec    0   67.9 KBytes       
[  7] 249.00-250.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 250.00-251.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 251.00-252.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 252.00-253.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 253.00-254.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 254.00-255.02 sec   255 KBytes  2.05 Mbits/sec    0   67.9 KBytes       
[  7] 255.02-256.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 256.00-257.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 257.00-258.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 258.00-259.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 259.00-260.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 260.00-261.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 261.00-262.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 262.00-263.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 263.00-264.01 sec   255 KBytes  2.07 Mbits/sec    0   67.9 KBytes       
[  7] 264.01-265.00 sec   255 KBytes  2.10 Mbits/sec    0   67.9 KBytes       
[  7] 265.00-266.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 266.00-267.00 sec   255 KBytes  2.09 Mbits/sec    0   69.3 KBytes       
[  7] 267.00-268.01 sec   509 KBytes  4.15 Mbits/sec    0   69.3 KBytes       
[  7] 268.01-269.00 sec   509 KBytes  4.19 Mbits/sec    0   72.1 KBytes       
[  7] 269.00-270.00 sec   255 KBytes  2.09 Mbits/sec    0   73.5 KBytes       
[  7] 270.00-271.00 sec   509 KBytes  4.17 Mbits/sec    0   76.4 KBytes       
[  7] 271.00-272.00 sec   509 KBytes  4.17 Mbits/sec    0   80.6 KBytes       
[  7] 272.00-273.00 sec   255 KBytes  2.08 Mbits/sec    0   82.0 KBytes       
[  7] 273.00-274.01 sec   509 KBytes  4.15 Mbits/sec    0   83.4 KBytes       
[  7] 274.01-275.00 sec   255 KBytes  2.10 Mbits/sec    0   87.7 KBytes       
[  7] 275.00-276.00 sec   509 KBytes  4.17 Mbits/sec    0   89.1 KBytes       
[  7] 276.00-277.00 sec   255 KBytes  2.09 Mbits/sec    0   91.9 KBytes       
[  7] 277.00-278.01 sec   509 KBytes  4.14 Mbits/sec    0   93.3 KBytes       
[  7] 278.01-279.00 sec   255 KBytes  2.10 Mbits/sec    0   93.3 KBytes       
[  7] 279.00-280.00 sec   255 KBytes  2.08 Mbits/sec    0   93.3 KBytes       
[  7] 280.00-281.00 sec   509 KBytes  4.17 Mbits/sec    0   94.7 KBytes       
[  7] 281.00-282.00 sec   255 KBytes  2.09 Mbits/sec    0   94.7 KBytes       
[  7] 282.00-283.00 sec   509 KBytes  4.17 Mbits/sec    0   96.2 KBytes       
[  7] 283.00-284.00 sec   509 KBytes  4.17 Mbits/sec    0   97.6 KBytes       
[  7] 284.00-285.01 sec   255 KBytes  2.06 Mbits/sec    0   97.6 KBytes       
[  7] 285.01-286.03 sec   255 KBytes  2.04 Mbits/sec    0   99.0 KBytes       
[  7] 286.03-287.00 sec   255 KBytes  2.15 Mbits/sec    0   99.0 KBytes       
